"book","chapter","verse","edition","unique_id","align_id","text","nltext","bgmtext","lemma","bgmpos"
"Ev","15","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8786,7621,"εὕρῃ","εὕρῃ","εὑρίσκω@vsaa3s","εὑρίσκω","vsaa3s"
"Ev","15","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8787,7622,"αὐτό","αὐτό","αὐτός@rpans","αὐτός","rpans"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8788,7623,"ἀμὴν","ἀμὴν","ἀμήν@t","ἀμήν","t"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8789,7624,"λέγω","λέγω","λέγω@vipa1s","λέγω","vipa1s"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8790,7625,"ὑμῖν","ὑμῖν","σύ@rpd-p","σύ","rpd-p"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8791,7626,"ὅτι","ὅτι","ὅτι@cs","ὅτι","cs"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8792,7627,"χαίρει","χαίρει","χαίρω@vipa3s","χαίρω","vipa3s"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8793,7628,"ἐπ᾽","ἐπὶ","ἐπί@pd","ἐπί","pd"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8794,7629,"αὐτῷ","αὐτῷ","αὐτός@rpdns","αὐτός","rpdns"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8795,7630,"μᾶλλον","μᾶλλον","μᾶλλον@b","μᾶλλον","b"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8796,7631,"ἢ","ἢ","ἤ@cc","ἤ","cc"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8797,7632,"ἐπὶ","ἐπὶ","ἐπί@pd","ἐπί","pd"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8798,7633,"τοῖς","τοῖς","ὁ@ddnp","ὁ","ddnp"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8799,7634,"ἐνεήοντα","ἐνεήοντα","ἐνενήκοντα@ac---n","ἐνενήκοντα","ac---n"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8800,7635,"ἐννέα","ἐννέα","ἐννέα@ac---n","ἐννέα","ac---n"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8802,7636,"οὕτως","οὕτως","οὕτω@b","οὕτω","b"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8803,7637,"χαρὰ","χαρὰ","χαρά@nnfsc","χαρά","nnfsc"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8804,7638,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8805,7639,"τῷ","τῷ","ὁ@ddns","ὁ","ddns"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8806,7640,"οὐρανῷ","οὐρανῷ","οὐρανός@ndmsc","οὐρανός","ndmsc"
"Ev","15","7","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8807,7641,"ἔσται","ἔσται","εἰμί@vifm3s","εἰμί","vifm3s"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8809,7642,"Ἢ","ἢ","ἤ@cc","ἤ","cc"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8810,7643,"τίς","τίς","τίς@aqnfsn","τίς","aqnfsn"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8811,7644,"γυνὴ","γυνὴ","γυνή@nnfsc","γυνή","nnfsc"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8812,7645,"δραχμὰς","δραχμὰς","δραχμή@nafpc","δραχμή","nafpc"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8813,7646,"ἔχουσα","ἔχουσα","ἔχω@vppanfs","ἔχω","vppanfs"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8814,7647,"δέκα","δέκα","δέκα@ac---n","δέκα","ac---n"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8816,7648,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8817,7649,"ἀπολέσασα","ἀπολέσασα","ἀπόλλυμι@vpaanfs","ἀπόλλυμι","vpaanfs"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8818,7650,"μίαν","μίαν","εἷς@acafsn","εἷς","acafsn"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8820,7651,"οὐχὶ","οὐχὶ","οὐχί@b","οὐχί","b"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8821,7652,"ἅπτει","ἅπτει","ἅπτω@vipa3s","ἅπτω","vipa3s"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8822,7653,"λύχνον","λύχνον","λύχνος@namsc","λύχνος","namsc"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8823,7654,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8824,7655,"σαροῖ","σαροῖ","σαρόω@vipa3s","σαρόω","vipa3s"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8825,7656,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8826,7657,"οἰκίαν","οἰκίαν","οἰκία@nafsc","οἰκία","nafsc"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8827,7658,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8828,7659,"ζητεῖ","ζητεῖ","ζητέω@vipa3s","ζητέω","vipa3s"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8829,7660,"ἐπιμελῶς","ἐπιμελῶς","ἐπιμελῶς@b","ἐπιμελῶς","b"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8830,7661,"ἕως","ἕως","ἕως@pg","ἕως","pg"
"Ev","15","8","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8831,7662,"εὕρῃ","εὕρῃ","εὑρίσκω@vsaa3s","εὑρίσκω","vsaa3s"
"Ev","15","10","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8833,7663,"οὕτως","οὕτως","οὕτω@b","οὕτω","b"
"Ev","15","10","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8835,7664,"λέγω","λέγω","λέγω@vipa1s","λέγω","vipa1s"
"Ev","15","10","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8836,7665,"ὑμῖν","ὑμῖν","σύ@rpd-p","σύ","rpd-p"
"Ev","15","10","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8838,7666,"γίνεται","γίνεται","γίνομαι@vipm3s","γίνομαι","vipm3s"
"Ev","15","10","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8839,7667,"χαρὰ","χαρὰ","χαρά@nnfsc","χαρά","nnfsc"
"Ev","15","10","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8840,7668,"ἐνώπιον","ἐνώπιον","ἐνώπιον@pg","ἐνώπιον","pg"
"Ev","15","10","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8841,7669,"τῶν","τῶν","ὁ@dgmp","ὁ","dgmp"
"Ev","15","10","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8842,7670,"ἀγγέλων","ἀγγέλων","ἄγγελος@ngmpc","ἄγγελος","ngmpc"
"Ev","15","10","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8843,7671,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","15","10","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8844,7672,"θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8846,7673,"Ἔλεγεν","ἔλεγεν","λέγω@viia3s","λέγω","viia3s"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8847,7674,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8848,7675,"καὶ","καὶ","καί@b","καί","b"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8849,7676,"πρὸς","πρὸς","πρός@pa","πρός","pa"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8850,7677,"τοὺς","τοὺς","ὁ@damp","ὁ","damp"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8851,7678,"μαθητάς","μαθητάς","μαθητής@nampc","μαθητής","nampc"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8853,7679,"Ἄνθρωπός","ἄνθρωπός","ἄνθρωπος@nnmsc","ἄνθρωπος","nnmsc"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8854,7680,"τις","τις","τὶς@ainmsn","τὶς","ainmsn"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8855,7681,"ἦν","ἦν","εἰμί@viia3s","εἰμί","viia3s"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8856,7682,"πλούσιος","πλούσιος","πλούσιος@annmsn","πλούσιος","annmsn"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8857,7683,"ὃς","ὃς","ὅς@rrnms","ὅς","rrnms"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8858,7684,"εἶχεν","εἶχεν","ἔχω@viia3s","ἔχω","viia3s"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8859,7685,"οἰκονόμον","οἰκονόμον","οἰκονόμος@namsc","οἰκονόμος","namsc"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8861,7686,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8862,7687,"οὗτος","οὗτος","οὗτος@rdnms","οὗτος","rdnms"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8863,7688,"διεβλήθη","διεβλήθη","διαβάλλω@viap3s","διαβάλλω","viap3s"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8864,7689,"αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8865,7690,"ὡς","ὡς","ὡς@cs","ὡς","cs"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8866,7691,"διασκορπίζων","διασκορπίζων","διασκορπίζω@vppanms","διασκορπίζω","vppanms"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8867,7692,"τὰ","τὰ","ὁ@danp","ὁ","danp"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8868,7693,"ὑπάρχοντα","ὑπάρχοντα","ὑπάρχω@vppaanp","ὑπάρχω","vppaanp"
"Ev","16","1","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8869,7694,"αὐτοῦ","αὐτοῦ","αὐτός@rpgms","αὐτός","rpgms"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8871,7695,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8872,7696,"φωνήσας","φωνήσας","φωνέω@vpaanms","φωνέω","vpaanms"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8873,7697,"αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8874,7698,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8875,7699,"αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8877,7700,"Τί","τί","τίς@rqnns","τίς","rqnns"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8878,7701,"τοῦτο","τοῦτο","οὗτος@rdans","οὗτος","rdans"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8879,7702,"ἀκούω","ἀκούω","ἀκούω@vipa1s","ἀκούω","vipa1s"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8880,7703,"περὶ","περὶ","περί@pg","περί","pg"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8881,7704,"σοῦ","σοῦ","σύ@rpg-s","σύ","rpg-s"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8883,7705,"ἀπόδος","ἀπόδος","ἀποδίδωμι@vdaa2s","ἀποδίδωμι","vdaa2s"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8884,7706,"τὸν","τὸν","ὁ@dams","ὁ","dams"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8885,7707,"λόγον","λόγον","λόγος@namsc","λόγος","namsc"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8886,7708,"τῆς","τῆς","ὁ@dgfs","ὁ","dgfs"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8887,7709,"οἰκονομίας","οἰκονομίας","οἰκονομία@ngfsc","οἰκονομία","ngfsc"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8888,7710,"σου","σου","σύ@rpg-s","σύ","rpg-s"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8890,7711,"οὐ","οὐ","οὐ@b","οὐ","b"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8891,7712,"γὰρ","γὰρ","γάρ@cc","γάρ","cc"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8892,7713,"δύνῃ","δύνῃ","δύναμαι@vipm2s","δύναμαι","vipm2s"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8893,7714,"ἔτι","ἔτι","ἔτι@b","ἔτι","b"
"Ev","16","2","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8894,7715,"οἰκονομεῖν","οἰκονομεῖν","οἰκονομέω@vnpa","οἰκονομέω","vnpa"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8896,7716,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8897,7717,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8898,7718,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8899,7719,"ἑαυτῷ","ἑαυτῷ","ἑαυτοῦ@rxdms","ἑαυτοῦ","rxdms"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8900,7720,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8901,7721,"οἰκονόμος","οἰκονόμος","οἰκονόμος@nnmsc","οἰκονόμος","nnmsc"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8903,7722,"Τί","τί","τίς@rqans","τίς","rqans"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8904,7723,"ποιήσω","ποιήσω","ποιέω@vsaa1s","ποιέω","vsaa1s"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8906,7724,"ὅτι","ὅτι","ὅτι@cs","ὅτι","cs"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8907,7725,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8908,7726,"κύριός","κύριός","κύριος@nnmsc","κύριος","nnmsc"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8909,7727,"μου","μου","ἐγώ@rpg-s","ἐγώ","rpg-s"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8910,7728,"ἀφαιρεῖται","ἀφαιρεῖται","ἀφαιρέω@vipm3s","ἀφαιρέω","vipm3s"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8911,7729,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8912,7730,"οἰκονομίαν","οἰκονομίαν","οἰκονομία@nafsc","οἰκονομία","nafsc"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8913,7731,"ἀπ᾽","ἀπὸ","ἀπό@pg","ἀπό","pg"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8914,7732,"ἐμοῦ","ἐμοῦ","ἐγώ@rpg-s","ἐγώ","rpg-s"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8916,7733,"σκάπτειν","σκάπτειν","σκάπτω@vnpa","σκάπτω","vnpa"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8917,7734,"οὐκ","οὐκ","οὐ@b","οὐ","b"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8918,7735,"ἰσχύω","ἰσχύω","ἰσχύω@vipa1s","ἰσχύω","vipa1s"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8920,7736,"ἐπαιτεῖν","ἐπαιτεῖν","ἐπαιτέω@vnpa","ἐπαιτέω","vnpa"
"Ev","16","3","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8921,7737,"αἰσχύνομαι","αἰσχύνομαι","αἰσχύνω@vipm1s","αἰσχύνω","vipm1s"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8923,7738,"ἔγνων","ἔγνων","γινώσκω@viaa1s","γινώσκω","viaa1s"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8924,7739,"τί","τί","τίς@rqans","τίς","rqans"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8925,7740,"ποιήσω","ποιήσω","ποιέω@vsaa1s","ποιέω","vsaa1s"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8927,7741,"ἵνα","ἵνα","ἵνα@cs","ἵνα","cs"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8928,7742,"ὅταν","ὅταν","ὅταν@cs","ὅταν","cs"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8929,7743,"μετασταθῶ","μετασταθῶ","μεθίστημι@vsap1s","μεθίστημι","vsap1s"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8930,7744,"ἐκ","ἐκ","ἐκ@pg","ἐκ","pg"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8931,7745,"τῆς","τῆς","ὁ@dgfs","ὁ","dgfs"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8932,7746,"οἰκονομίας","οἰκονομίας","οἰκονομία@ngfsc","οἰκονομία","ngfsc"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8933,7747,"δέξωνταί","δέξωνταί","δέχομαι@vsam3p","δέχομαι","vsam3p"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8934,7748,"με","με","ἐγώ@rpa-s","ἐγώ","rpa-s"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8935,7749,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8936,7750,"τοὺς","τοὺς","ὁ@damp","ὁ","damp"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8937,7751,"οἴκους","οἴκους","οἶκος@nampc","οἶκος","nampc"
"Ev","16","4","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8938,7752,"αὐτῶν","αὐτῶν","αὐτός@rpgmp","αὐτός","rpgmp"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8940,7753,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8941,7754,"προσκαλεσάμενος","προσκαλεσάμενος","προσκαλέομαι@vpamnms","προσκαλέομαι","vpamnms"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8942,7755,"ἕνα","ἕνα","εἷς@acamsn","εἷς","acamsn"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8943,7756,"ἕκαστον","ἕκαστον","ἕκαστος@aiamsn","ἕκαστος","aiamsn"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8944,7757,"τῶν","τῶν","ὁ@dgmp","ὁ","dgmp"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8945,7758,"χρεοφειλετῶν","χρεοφειλετῶν","χρεοφειλέτης@ngmpc","χρεοφειλέτης","ngmpc"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8946,7759,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8947,7760,"κυρίου","κυρίου","κύριος@ngmsc","κύριος","ngmsc"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8948,7761,"ἑαυτοῦ","ἑαυτοῦ","ἑαυτοῦ@rxgms","ἑαυτοῦ","rxgms"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8949,7762,"ἔλεγεν","ἔλεγεν","λέγω@viia3s","λέγω","viia3s"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8950,7763,"τῷ","τῷ","ὁ@ddms","ὁ","ddms"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8951,7764,"πρώτῳ","πρώτῳ","πρῶτος@aodmsn","πρῶτος","aodmsn"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8953,7765,"Πόσον","πόσον","πόσος@aqansn","πόσος","aqansn"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8954,7766,"ὀφείλεις","ὀφείλεις","ὀφείλω@vipa2s","ὀφείλω","vipa2s"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8955,7767,"τῷ","τῷ","ὁ@ddms","ὁ","ddms"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8956,7768,"κυρίῳ","κυρίῳ","κύριος@ndmsc","κύριος","ndmsc"
"Ev","16","5","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8957,7769,"μου","μου","ἐγώ@rpg-s","ἐγώ","rpg-s"
"Ev","16","6","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8959,7770,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","16","6","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8960,7771,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","16","6","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8961,7772,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","16","6","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8963,7773,"Ἑκατὸν","ἑκατὸν","ἑκατόν@ac---n","ἑκατόν","ac---n"
"Ev","16","6","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8964,7774,"κάδους","κάδους","κάδος@nampc","κάδος","nampc"
"Ev","16","6","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8965,7775,"ἐλαίου","ἐλαίου","ἔλαιον@ngnsc","ἔλαιον","ngnsc"
"Ev","16","6","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8967,7776,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","16","6","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8968,7777,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","16","6","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8969,7778,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","16","6","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8970,7779,"αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms"
"Ev","16","6","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",8972,7780,"Δέξαι","δέξαι","δέχομαι@vdam2s","δέχομαι","vdam2s"
