"id","word_id","form","div_book","div_chapter","div_section","orig","lemma","bgmpos","document_id"
11586,"-",".","Ev","17","17.14",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11587,"9633","καὶ","Ev","4","4.27","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11588,"9634","πολλοὶ","Ev","4","4.27","πολλοὶ","πολύς","annmpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11589,"9635","λεπροὶ","Ev","4","4.27","λεπροὶ","λεπρός","annmpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11590,"9636","ἦσαν","Ev","4","4.27","ἦσαν","εἰμί","viia3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11591,"9637","ἐπὶ","Ev","4","4.27","ἐπὶ","ἐπί","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11592,"9638","Ἐλισσαίου","Ev","4","4.27","Ἐλισσαίου","Ἐλισαῖος","ngmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11593,"9639","τοῦ","Ev","4","4.27","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11594,"9640","προφήτου","Ev","4","4.27","προφήτου","προφήτης","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11595,"9641","ἐν","Ev","4","4.27","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11596,"9642","τῷ","Ev","4","4.27","τῷ","ὁ","ddns","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11597,"9643","Ἰσραήλ","Ev","4","4.27","Ἰσραήλ","Ἰσραήλ","ndmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11598,"-","·","Ev","4","4.27","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11599,"9644","καὶ","Ev","4","4.27","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11600,"9645","οὐδεὶς","Ev","4","4.27","οὐδεὶς","οὐδείς","rinms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11601,"9646","αὐτῶν","Ev","4","4.27","αὐτῶν","αὐτός","rpgmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11602,"9647","ἐκαθαρίσθη","Ev","4","4.27","ἐκαθαρίσθη","καθαρίζω","viap3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11603,"-",",","Ev","4","4.27",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11604,"9648","εἰ","Ev","4","4.27","εἰ","εἰ","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11605,"9649","μὴ","Ev","4","4.27","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11606,"9650","Νεεμὰν","Ev","4","4.27","Νεεμὰν","Ναιμάν","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11607,"9651","ὁ","Ev","4","4.27","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11608,"9652","Σύρος","Ev","4","4.27","Σύρος","Σύρος","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11609,"-",".","Ev","4","4.27",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11610,"9653","εἷς","Ev","17","17.15","Εἷς","εἷς","acnmsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11611,"9654","δὲ","Ev","17","17.15","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11612,"9655","ἐξ","Ev","17","17.15","ἐξ","ἐκ","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11613,"9656","αὐτῶν","Ev","17","17.15","αὐτῶν","αὐτός","rpgmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11614,"-",",","Ev","17","17.15",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11615,"9657","ἰδὼν","Ev","17","17.15","ἰδὼν","ὁράω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11616,"9658","ὅτι","Ev","17","17.15","ὅτι","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11617,"9659","ἰάθη","Ev","17","17.15","ἰάθη","ἰάομαι","viap3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11618,"-",",","Ev","17","17.15",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11619,"9660","ὑπέστρεψε","Ev","17","17.15","ὑπέστρεψε","ὑποστρέφω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11620,"-",",","Ev","17","17.15",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11621,"9661","μετὰ","Ev","17","17.15","μετὰ","μετά","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11622,"9662","φωνῆς","Ev","17","17.15","φωνῆς","φωνή","ngfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11623,"9663","μεγάλης","Ev","17","17.15","μεγάλης","μέγας","angfsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11624,"9664","δοξάζων","Ev","17","17.15","δοξάζων","δοξάζω","vppanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11625,"9665","τὸν","Ev","17","17.15","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11626,"9666","θεόν","Ev","17","17.15","θεόν","θεός","namsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11627,"-",".","Ev","17","17.15",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11628,"9667","καὶ","Ev","17","17.16","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11629,"9668","ἔπεσεν","Ev","17","17.16","ἔπεσεν","πίπτω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11630,"9669","ἐπὶ","Ev","17","17.16","ἐπὶ","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11631,"9670","πρόσωπον","Ev","17","17.16","πρόσωπον","πρόσωπον","nansc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11632,"9671","παρὰ","Ev","17","17.16","παρὰ","παρά","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11633,"9672","τοὺς","Ev","17","17.16","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11634,"9673","πόδας","Ev","17","17.16","πόδας","πούς","nampc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11635,"9674","αὐτοῦ","Ev","17","17.16","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11636,"-",",","Ev","17","17.16",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11637,"9675","εὐχαριστῶν","Ev","17","17.16","εὐχαριστῶν","εὐχαριστέω","vppanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11638,"9676","αὐτῷ","Ev","17","17.16","αὐτῷ","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11639,"-","·","Ev","17","17.16","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11640,"9677","καὶ","Ev","17","17.16","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11641,"9678","αὐτὸς","Ev","17","17.16","αὐτὸς","αὐτός","rtnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11642,"9679","ἦν","Ev","17","17.16","ἦν","εἰμί","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11643,"9680","Σαμαρείτης","Ev","17","17.16","Σαμαρείτης","Σαμαρίτης","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11644,"-",".","Ev","17","17.16",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11645,"9681","ἀποκριθεὶς","Ev","17","17.17","Ἀποκριθεὶς","ἀποκρίνομαι","vpapnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11646,"9682","δὲ","Ev","17","17.17","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11647,"9683","ὁ","Ev","17","17.17","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11648,"9684","Ἰησοῦς","Ev","17","17.17","Ἰησοῦς","Ἰησοῦς","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11649,"9685","εἶπεν","Ev","17","17.17","εἶπεν","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11650,"-","·","Ev","17","17.17","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11651,"9686","οὐχὶ","Ev","17","17.17","οὐχὶ","οὐχί","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11652,"9687","οἱ","Ev","17","17.17","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11653,"9688","δέκα","Ev","17","17.17","δέκα","δέκα","ac---n","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11654,"9689","ἐκαθαρίσθησαν","Ev","17","17.17","ἐκαθαρίσθησαν","καθαρίζω","viap3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11655,"-",";","Ev","17","17.17",";",";",";","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11656,"9690","οἱ","Ev","17","17.17","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11657,"9691","δὲ","Ev","17","17.17","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11658,"9692","ἐννέα","Ev","17","17.17","ἐννέα","ἐννέα","ac---n","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11659,"9693","ποῦ","Ev","17","17.17","ποῦ","ποῦ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11660,"-",";","Ev","17","17.17",";",";",";","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11661,"9694","οὐχ","Ev","17","17.18","Οὐχ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11662,"9695","εὑρέθησαν","Ev","17","17.18","εὑρέθησαν","εὑρίσκω","viap3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11663,"9696","ὑποστρέψαντες","Ev","17","17.18","ὑποστρέψαντες","ὑποστρέφω","vpaanmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11664,"9697","δοῦναι","Ev","17","17.18","δοῦναι","δίδωμι","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11665,"9698","δόξαν","Ev","17","17.18","δόξαν","δόξα","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11666,"9699","τῷ","Ev","17","17.18","τῷ","ὁ","ddms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11667,"9700","θεῷ","Ev","17","17.18","θεῷ","θεός","ndmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11668,"-",",","Ev","17","17.18",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11669,"9701","εἰ","Ev","17","17.18","εἰ","εἰ","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11670,"9702","μὴ","Ev","17","17.18","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11671,"9703","ὁ","Ev","17","17.18","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11672,"9704","ἀλλογενὴς","Ev","17","17.18","ἀλλογενὴς","ἀλλογενής","annmsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11673,"9705","οὗτος","Ev","17","17.18","οὗτος","οὗτος","rdnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11674,"-",";","Ev","17","17.18",";",";",";","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11675,"9706","καὶ","Ev","17","17.19","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11676,"9707","εἶπεν","Ev","17","17.19","εἶπεν","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11677,"9708","αὐτῷ","Ev","17","17.19","αὐτῷ","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11678,"-","·","Ev","17","17.19","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11679,"9709","ἀναστὰς","Ev","17","17.19","ἀναστὰς","ἀνίστημι","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11680,"9710","πορεύου","Ev","17","17.19","πορεύου","πορεύομαι","vdpm2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11681,"-","·","Ev","17","17.19","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11682,"9711","ἡ","Ev","17","17.19","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11683,"9712","πίστις","Ev","17","17.19","πίστις","πίστις","nnfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11684,"9713","σου","Ev","17","17.19","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11685,"9714","σέσωκέ","Ev","17","17.19","σέσωκέ","σῴζω","vixa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11686,"9715","σε","Ev","17","17.19","σε","σύ","rpa-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11687,"-",".","Ev","17","17.19",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11688,"9716","ἐπερωτηθεὶς","Ev","17","17.20","Ἐπερωτηθεὶς","ἐπερωτάω","vpapnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11689,"9717","δὲ","Ev","17","17.20","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11690,"9718","ὑπὸ","Ev","17","17.20","ὑπὸ","ὑπό","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11691,"9719","τῶν","Ev","17","17.20","τῶν","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11692,"9720","Φαρισαίων","Ev","17","17.20","Φαρισαίων","Φαρισαῖος","ngmpp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11693,"9721","πότε","Ev","17","17.20","πότε","πότε","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11694,"9722","ἔρχεται","Ev","17","17.20","ἔρχεται","ἔρχομαι","vipm3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11695,"9723","ἡ","Ev","17","17.20","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11696,"9724","βασιλεία","Ev","17","17.20","βασιλεία","βασιλεία","nnfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11697,"9725","τοῦ","Ev","17","17.20","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11698,"9726","θεοῦ","Ev","17","17.20","θεοῦ","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11699,"-",",","Ev","17","17.20",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11700,"9727","ἀπεκρίθη","Ev","17","17.20","ἀπεκρίθη","ἀποκρίνομαι","viap3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11701,"9728","αὐτοῖς","Ev","17","17.20","αὐτοῖς","αὐτός","rpdmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11702,"9729","καὶ","Ev","17","17.20","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11703,"9730","εἶπεν","Ev","17","17.20","εἶπεν","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11704,"-","·","Ev","17","17.20","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11705,"9731","οὐκ","Ev","17","17.20","οὐκ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11706,"9732","ἔρχεται","Ev","17","17.20","ἔρχεται","ἔρχομαι","vipm3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11707,"9733","ἡ","Ev","17","17.20","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11708,"9734","βασιλεία","Ev","17","17.20","βασιλεία","βασιλεία","nnfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11709,"9735","τοῦ","Ev","17","17.20","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11710,"9736","θεοῦ","Ev","17","17.20","θεοῦ","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11711,"9737","μετὰ","Ev","17","17.20","μετὰ","μετά","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11712,"9738","παρατηρήσεως","Ev","17","17.20","παρατηρήσεως","παρατήρησις","ngfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11713,"-","·","Ev","17","17.20","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11714,"9739","οὐδὲ","Ev","17","17.21","Οὐδὲ","οὐδέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11715,"9740","ἐροῦσιν","Ev","17","17.21","ἐροῦσιν","λέγω","vifa3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11716,"-","·","Ev","17","17.21","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11717,"9741","ἰδοὺ","Ev","17","17.21","ἰδοὺ","ἰδού","i","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11718,"9742","ὧδε","Ev","17","17.21","ὧδε","ὧδε","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11719,"-",",","Ev","17","17.21",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11720,"9743","ἢ","Ev","17","17.21","ἢ","ἤ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11721,"-",",","Ev","17","17.21",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11722,"9744","ἰδοὺ","Ev","17","17.21","ἰδοὺ","ἰδού","i","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11723,"9745","ἐκεῖ","Ev","17","17.21","ἐκεῖ","ἐκεῖ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11724,"-","·","Ev","17","17.21","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11725,"9746","ἰδοὺ","Ev","17","17.21","ἰδοὺ","ἰδού","i","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11726,"9747","γὰρ","Ev","17","17.21","γὰρ","γάρ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11727,"-",",","Ev","17","17.21",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11728,"9748","ἡ","Ev","17","17.21","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11729,"9749","βασιλεία","Ev","17","17.21","βασιλεία","βασιλεία","nnfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11730,"9750","τοῦ","Ev","17","17.21","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11731,"9751","θεοῦ","Ev","17","17.21","θεοῦ","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11732,"9752","ἐντὸς","Ev","17","17.21","ἐντὸς","ἐντός","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11733,"9753","ὑμῶν","Ev","17","17.21","ὑμῶν","σύ","rpg-p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11734,"9754","ἐστιν","Ev","17","17.21","ἐστιν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11735,"-",".","Ev","17","17.21",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11736,"9755","εἶπε","Ev","17","17.22","Εἶπε","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11737,"9756","δὲ","Ev","17","17.22","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11738,"9757","πρὸς","Ev","17","17.22","πρὸς","πρός","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11739,"9758","τοὺς","Ev","17","17.22","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11740,"9759","μαθητάς","Ev","17","17.22","μαθητάς","μαθητής","nampc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11741,"-","·","Ev","17","17.22","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11742,"9760","ἐλεύσονται","Ev","17","17.22","ἐλεύσονται","ἔρχομαι","vifm3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11743,"9761","ἡμέραι","Ev","17","17.22","ἡμέραι","ἡμέρα","nnfpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11744,"-",",","Ev","17","17.22",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11745,"9762","ὅτε","Ev","17","17.22","ὅτε","ὅτε","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11746,"9763","ἐπιθυμήσετε","Ev","17","17.22","ἐπιθυμήσετε","ἐπιθυμέω","vifa2p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11747,"9764","μίαν","Ev","17","17.22","μίαν","εἷς","acafsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11748,"9765","τῶν","Ev","17","17.22","τῶν","ὁ","dgfp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11749,"9766","ἡμερῶν","Ev","17","17.22","ἡμερῶν","ἡμέρα","ngfpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11750,"9767","τοῦ","Ev","17","17.22","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11751,"9768","υἱοῦ","Ev","17","17.22","υἱοῦ","υἱός","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11752,"9769","τοῦ","Ev","17","17.22","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11753,"9770","ἀνθρώπου","Ev","17","17.22","ἀνθρώπου","ἄνθρωπος","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11754,"9771","ἰδεῖν","Ev","17","17.22","ἰδεῖν","ὁράω","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11755,"-",",","Ev","17","17.22",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11756,"9772","καὶ","Ev","17","17.22","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11757,"9773","οὐκ","Ev","17","17.22","οὐκ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11758,"9774","ὄψεσθε","Ev","17","17.22","ὄψεσθε","ὁράω","vifm2p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11759,"-",".","Ev","17","17.22",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11760,"9775","καὶ","Ev","17","17.23","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11761,"9776","ἐροῦσιν","Ev","17","17.23","ἐροῦσιν","λέγω","vifa3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11762,"9777","ὑμῖν","Ev","17","17.23","ὑμῖν","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11763,"-","·","Ev","17","17.23","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11764,"9778","ἰδοὺ","Ev","17","17.23","ἰδοὺ","ἰδού","i","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
11765,"9779","ὧδε","Ev","17","17.23","ὧδε","ὧδε","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
