"Work","Chapter","Verse","Version","Script" 
"Phi","01","17","03AH","ὁ@dnmp δέ@cc ἐκ@pg ἐριθεία@ngfsc ἤδη@b καί@cc τὶς@rinmp ἐκ@pg ἀγών@ngmsc ὁ@dams Χριστός@namsp καταγγέλλω@vipa3p" 
"Phi","01","18","03AH","οὐδείς@rians ἐγώ@rpd-s διαφέρω@vipa3s εἴτε@cc πρόφασις@ndfsc εἴτε@cc ἀλήθεια@ndfsc Χριστός@nnmsp καταγγέλλω@vipp3s" 
"Phi","01","23","03AH","ὁ@dafs ἐπιθυμία@nafsc ἔχω@vppanms εἰς@pa ὁ@dans ἔξειμι@vnpa ἐκ@pg ὁ@dgns σῶμα@ngnsc [] καί@cc σύν@pd ὁ@ddms κύριος@ndmsc εἰμί@vnpa" 
"Phi","02","02","03AH","ὁ@dafs αὐτός@atafsn ἀγάπη@nafsc ἔχω@vppanmp () ἵνα@cs ὁ@dans αὐτός@rpans φρονέω@vspa2p" 
"Phi","02","12","03AH","ὥστε@cs ἀγαπητός@anvmpn ἐγώ@rpg-s καθώς@cs ἀκούω@viaa2p ὁ@dafs παρουσία@nafsc ἐγώ@rpg-s οὕτω@b κρατέω@vdpa2p καί@cc πράσσω@vdpa2p ἐν@pd φόβος@ndmsc θεός@ngmsc" 
"Phi","02","13","03AH","εἰμί@vipa3s γάρ@cc ὁ@dnms θεός@nnmsc ὁ@dnms ἐνεργέω@vppanms ἐν@pd σύ@rpd-p" 
"Phi","02","14","03AH","ποιέω@vdpa2p χωρίς@pg διαλογισμός@ngmsc ὅς@rrans τὶς@rians ἄν@x ποιέω@vspa2p" 
"Phi","02","06","03AH","ἐν@pd μορφή@ndfsc θεός@ngmsc ὑπάρχω@vppanms οὐ@b ἁρπαγμός@namsc ἡγέομαι@viam3s ὁ@dans εἰμί@vnpa ἴσος@b θεός@ndmsc" 
"Phi","02","07","03AH","ἀλλά@cc κενόω@viaa3s ἑαυτοῦ@rxams μορφή@nafsc δοῦλος@ngmsc λαμβάνω@vpaanms ἐν@pd ὁμοίωμα@ndnsc ἄνθρωπος@ngmsc καί@cc σχῆμα@ndnsc εὑρίσκω@vpapnms ἄνθρωπος@nnmsc" 
"Phi","02","08","03AH","[ὑπήκοος@annmsn μέχρι@pg θάνατος@ngmsc θάνατος@ngmsc σταυρός@ngmsc]" 
"Phi","03","01","03AH","ὁ@dans λοιπός@anansn ἀγαπητός@anvmpn χαίρω@vdpa2p ἐν@pd Χριστός@ndmsp" 
"Phi","03","04","03AH","πεποίθησις@nafsc ἐν@pd σάρξ@ndfsc" 
"Phi","03","05","03AH","Ἑβραῖος@nnmsp ἐκ@pg Ἑβραῖος@ngmpp φυλή@ngfsc Βενιαμίν@ngmsp Φαρισαῖος@nnmsp" 
"Phi","03","07","03AH","ὅστις@rrnnp εἰμί@viia3s ἐγώ@rpd-s κέρδος@nnnpc οὗτος@rdanp νῦν@b ἡγέομαι@vixm1s ζημία@nafsc" 
"Phi","03","08","03AH","διά@pa ὁ@dans ὑπερέχω@vppaans ὁ@dgfs γνῶσις@ngfsc Χριστός@ngmsp ἡγέομαι@vipm1s σκύβαλον@nanpc" 
"Phi","03","09","03AH","ἔχω@vppanms δικαιοσύνη@nafsc μή@x ἐμός@asafsn ἤδη@b ὁ@dafs ἐκ@pg νόμος@ngmsc ἀλλά@cc ὁ@dafs διά@pg αὐτός@rpgms ἐκ@pg θεός@ngmsc" 
"Phi","03","20","03AH","ἐγώ@rpg-p γάρ@cc ὁ@dnns πολίτευμα@nnnsc ἐν@pd οὐρανός@ndmpc" 
"Phi","03","21","03AH","() μετασχηματίζω@vifa3s ὁ@dans σῶμα@nansc ὁ@dgfs ταπείνωσις@ngfsc ἐγώ@rpg-p σύμμορφος@anansn ὁ@ddns σῶμα@ndnsc ὁ@dgfs δόξα@ngfsc αὐτός@rpgms" 
"Phi","04","06","03AH","πᾶς@ainnpn ὁ@dnnp αἴτημα@nnnpc σύ@rpg-p γνωρίζω@vdpp3s πρός@pa ὁ@dams θεός@namsc" 
"Phi","04","08","03AH","ὅσος@rrnnp ὁλόκληρος@annnpn καί@cc ἀληθής@annnpn καί@cc σεμνός@annnpn καί@cc δίκαιος@annnpn καί@cc προσφιλής@annnpn" 
"Phi","04","09","03AH","πράσσω@vdpa2p καί@b ὅς@rranp ἀκούω@viaa2p καί@cc παραλαμβάνω@viaa2p ἐν@pd ὁ@ddfs καρδία@ndfsc κρατέω@vdpa2p καί@cc εἰμί@vifm3s σύ@rpd-p ὁ@dnfs εἰρήνη@nnfsc" 
"Phi","04","22","03AH","ἀσπάζομαι@vipm3p σύ@rpa-p ὁ@dnmp ἅγιος@annmpn" 
"Phi","04","23","03AH","ὁ@dnfs χάρις@nnfsc" 
"Phm","00","00","03AH","πρός@pa Φιλήμων@namsp" 
"Phm","01","01","03AH","[Παῦλος@nnmsp δέσμιος@annmsn Χριστός@ngmsp Ἰησοῦς@ngmsp καί@cc Τιμόθεος@nnmsp ὁ@dnms ἀδελφός@nnmsc Φιλήμων@ndmsp ὁ@ddms ἀγαπητός@andmsn καί@cc συνεργός@andmsn ἐγώ@rpg-p]" 
"Phm","01","02","03AH","[καί@cc Ἀπφία@ndfsp ὁ@ddfs ἀδελφή@ndfsc καί@cc Ἄρχιππος@ndmsp ὁ@ddms συστρατιώτης@ndmsc ἐγώ@rpg-p καί@cc ὁ@ddfs κατά@pa οἶκος@namsc σύ@rpg-s ἐκκλησία@ndfsc]" 
"Phm","01","03","03AH","[χάρις@nnfsc σύ@rpd-p καί@cc εἰρήνη@nnfsc ἀπό@pg θεός@ngmsc πατήρ@ngmsc ἐγώ@rpg-p καί@cc κύριος@ngmsc Ἰησοῦς@ngmsp Χριστός@ngmsp]" 
"Phm","01","04","03AH","[εὐχαριστέω@vipa1s ὁ@ddms θεός@ndmsc ἐγώ@rpg-s πάντοτε@b μνεία@nafsc σύ@rpg-s ποιέω@vppmnms ἐπί@pg ὁ@dgfp προσευχή@ngfpc ἐγώ@rpg-s]" 
"Phm","01","05","03AH","[ἀκούω@vppanms σύ@rpg-s ὁ@dafs ἀγάπη@nafsc καί@cc ὁ@dafs πίστις@nafsc ὅς@rrafs ἔχω@vipa2s πρός@pa ὁ@dams κύριος@namsc Ἰησοῦς@namsp καί@cc εἰς@pa πᾶς@aiampn ὁ@damp ἅγιος@anampn]" 
"Phm","01","06","03AH","[ὅπως@cs ὁ@dnfs κοινωνία@nnfsc ὁ@dgfs πίστις@ngfsc σύ@rpg-s ἐνεργής@annfsn γίνομαι@vsam3s ἐν@pd ἐπίγνωσις@ndfsc πᾶς@aignsn ἀγαθός@angnsn ὁ@dgns ἐν@pd ἐγώ@rpd-p εἰς@pa Χριστός@namsp]" 
"Phm","01","07","03AH","[χαρά@nafsc γάρ@cc πολύς@anafsn ἔχω@viaa1s καί@cc παράκλησις@nafsc ἐπί@pd ὁ@ddfs ἀγάπη@ndfsc σύ@rpg-s ὅτι@cs ὁ@dnnp σπλάγχνον@nnnpc ὁ@dgmp ἅγιος@angmpn ἀναπαύω@vixp3s διά@pg σύ@rpg-s ἀδελφός@nvmsc]" 
"Phm","01","08","03AH","[διό@cc πολύς@anafsn ἐν@pd Χριστός@ndmsp παρρησία@nafsc ἔχω@vppanms ἐπιτάσσω@vnpa σύ@rpd-s ὁ@dans ἀνήκω@vppaans]" 
"Phm","01","09","03AH","[διά@pa ὁ@dafs ἀγάπη@nafsc μᾶλλον@b παρακαλέω@vipa1s τοιοῦτος@adnmsn εἰμί@vppanms ὡς@cs Παῦλος@nnmsp πρεσβύτης@nnmsc νυνί@b δέ@cc καί@b δέσμιος@annmsn Χριστός@ngmsp Ἰησοῦς@ngmsp]" 
"Phm","01","10","03AH","[παρακαλέω@vipa1s σύ@rpa-s περί@pg ὁ@dgns ἐμός@asgnsn τέκνον@ngnsc ὅς@rrams γεννάω@viaa1s ἐν@pd ὁ@ddmp δεσμός@ndmpc Ὀνήσιμος@namsp]" 
"Phm","01","11","03AH","[ὁ@dams ποτέ@b σύ@rpd-s ἄχρηστος@anamsn νυνί@b δέ@cc καί@cc σύ@rpd-s καί@cc ἐγώ@rpd-s εὔχρηστος@anamsn]" 
"Phm","01","12","03AH","[ὅς@rrams ἀναπέμπω@viaa1s σύ@rpd-s αὐτός@rpams οὗτος@rdnns εἰμί@vipa3s ὁ@danp ἐμός@asanpn σπλάγχνον@nanpc]" 
"Phm","01","13","03AH","[ὅς@rrams ἐγώ@rpn-s βούλομαι@viim1s πρός@pa ἐμαυτοῦ@rxams κατέχω@vnpa ἵνα@cs ὑπέρ@pg σύ@rpg-s ἐγώ@rpd-s διακονέω@vspa3s ἐν@pd ὁ@ddmp δεσμός@ndmpc ὁ@dgns εὐαγγέλιον@ngnsc]" 
"Phm","01","14","03AH","[χωρίς@pg δέ@cc ὁ@dgfs σός@asgfsn γνώμη@ngfsc οὐδείς@rians θέλω@viaa1s ποιέω@vnaa ἵνα@cs μή@x ὡς@cs κατά@pa ἀνάγκη@nafsc ὁ@dnns ἀγαθός@annnsn σύ@rpg-s εἰμί@vspa3s ἀλλά@cc κατά@pa ἑκούσιος@anansn]" 
"Phm","01","15","03AH","[τάχα@b γάρ@cc διά@pa οὗτος@rdans χωρίζω@viap3s πρός@pa ὥρα@nafsc ἵνα@cs αἰώνιος@anamsn αὐτός@rpams ἀπέχω@vspa2s]" 
"Phm","01","16","03AH","[οὐκέτι@b ὡς@cs δοῦλος@namsc ἀλλά@cc ὑπέρ@pa δοῦλος@namsc ἀδελφός@namsc ἀγαπητός@anamsn μάλιστα@b ἐγώ@rpd-s πόσος@aqdnsn δέ@cc μᾶλλον@b σύ@rpd-s καί@cc ἐν@pd σάρξ@ndfsc καί@cc ἐν@pd κύριος@ndmsc]" 
"Phm","01","17","03AH","[εἰ@cs οὖν@cc ἐγώ@rpa-s ἔχω@vipa2s κοινωνός@namsc προσλαμβάνω@vdam2s αὐτός@rpams ὡς@cs ἐγώ@rpa-s]" 
"Phm","01","18","03AH","[εἰ@cs δέ@cc τὶς@rians ἀδικέω@viaa3s σύ@rpa-s ἤ@cc ὀφείλω@vipa3s οὗτος@rdans ἐγώ@rpd-s ἐλλογέω@vdpa2s]" 
"Phm","01","19","03AH","[ἐγώ@rpn-s Παῦλος@nnmsp γράφω@viaa1s ὁ@ddfs ἐμός@asdfsn χείρ@ndfsc ἐγώ@rpn-s ἀποτίνω@vifa1s ἵνα@cs μή@x λέγω@vspa1s σύ@rpd-s ὅτι@cs καί@b σεαυτοῦ@rxams ἐγώ@rpd-s προσοφείλω@vipa2s]" 
"Phm","01","20","03AH","[ναί@x ἀδελφός@nvmsc ἐγώ@rpn-s σύ@rpg-s ὀνίναμαι@voam1s ἐν@pd κύριος@ndmsc ἀναπαύω@vdaa2s ἐγώ@rpg-s ὁ@danp σπλάγχνον@nanpc ἐν@pd Χριστός@ndmsp]" 
"Phm","01","21","03AH","[πείθω@vpxanms ὁ@ddfs ὑπακοή@ndfsc σύ@rpg-s γράφω@viaa1s σύ@rpd-s οἶδα@vpxanms ὅτι@cs καί@b ὑπέρ@pa ὅς@rranp λέγω@vipa1s ποιέω@vifa2s]" 
"Phm","01","22","03AH","[ἅμα@b δέ@cc καί@b ἑτοιμάζω@vdpa2s ἐγώ@rpd-s ξενία@nafsc ἐλπίζω@vipa1s γάρ@cc ὅτι@cs διά@pg ὁ@dgfp προσευχή@ngfpc σύ@rpg-p χαρίζομαι@vifp1s σύ@rpd-p]" 
"Phm","01","23","03AH","[ἀσπάζομαι@vipm3s σύ@rpa-s Ἐπαφρᾶς@nnmsp ὁ@dnms συναιχμάλωτος@nnmsc ἐγώ@rpg-s ἐν@pd Χριστός@ndmsp Ἰησοῦς@ndmsp]" 
"Phm","01","24","03AH","[Μᾶρκος@nnmsp Ἀρίσταρχος@nnmsp Δημᾶς@nnmsp Λουκᾶς@nnmsp ὁ@dnmp συνεργός@annmpn ἐγώ@rpg-s]" 
"Phm","01","25","03AH","[ὁ@dnfs χάρις@nnfsc ὁ@dgms κύριος@ngmsc Ἰησοῦς@ngmsp Χριστός@ngmsp μετά@pg ὁ@dgns πνεῦμα@ngnsc σύ@rpg-p]" 
