"div_chapter","div_section","id","word_id","form","nlform","bgm","lemma","bgmpos","document_id"
"5","5.14",189,"156","ὑμῖν","ὑμῖν","σύ@rpd-p","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.14",190,"157","εἰς","εἰς","εἰς@pa","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.14",191,"158","μαρτύριον","μαρτύριον","μαρτύριον@nansc","μαρτύριον","nansc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.14",192,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.18",193,"159","παραλελυμένος","παραλελυμένος","παραλύω@vpxpnms","παραλύω","vpxpnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.18",194,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.21",195,"160","δύναται","δύναται","δύναμαι@vipm3s","δύναμαι","vipm3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.21",196,"161","ἀφεῖναι","ἀφεῖναι","ἀφίημι@vnaa","ἀφίημι","vnaa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.21",197,"162","ἁμαρτίας","ἁμαρτίας","ἁμαρτία@nafpc","ἁμαρτία","nafpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.21",198,"163","εἰ","εἰ","εἰ@cs","εἰ","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.21",199,"164","μὴ","μὴ","μή@x","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.21",200,"165","μόνος","μόνος","μόνος@annmsn","μόνος","annmsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.21",201,"166","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.21",202,"167","θεός","θεός","θεός@nnmsc","θεός","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.21",203,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",204,"168","ἵνα","ἵνα","ἵνα@cs","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",205,"169","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",206,"170","εἰδῆτε","εἰδῆτε","οἶδα@vsxa2p","οἶδα","vsxa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",207,"171","ὅτι","ὅτι","ὅτι@cs","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",208,"172","ἐξουσίαν","ἐξουσίαν","ἐξουσία@nafsc","ἐξουσία","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",209,"173","ἔχει","ἔχει","ἔχω@vipa3s","ἔχω","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",210,"174","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",211,"175","υἱὸς","υἱὸς","υἱός@nnmsc","υἱός","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",212,"176","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",213,"177","ἀνθρώπου","ἀνθρώπου","ἄνθρωπος@ngmsc","ἄνθρωπος","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",214,"178","ἀφιέναι","ἀφιέναι","ἀφίημι@vnpa","ἀφίημι","vnpa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",215,"179","ἁμαρτίας","ἁμαρτίας","ἁμαρτία@nafpc","ἁμαρτία","nafpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",216,"180","ἐπὶ","ἐπὶ","ἐπί@pg","ἐπί","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",217,"181","τῆς","τῆς","ὁ@dgfs","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",218,"182","γῆς","γῆς","γῆ@ngfsc","γῆ","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",219,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",220,"183","ἔγειρε","ἔγειρε","ἐγείρω@vdpa2s","ἐγείρω","vdpa2s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",221,"184","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",222,"185","ἆρον","ἆρον","αἴρω@vdaa2s","αἴρω","vdaa2s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",223,"186","τὸν","τὸν","ὁ@dams","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",224,"187","κράβατόν","κράβατόν","κράβαττος@namsc","κράβαττος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",225,"188","σου","σου","σύ@rpg-s","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.24",226,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.27",227,"189","τελώνης","τελώνης","τελώνης@nnmsc","τελώνης","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.27",228,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.30",229,"190","μετὰ","μετὰ","μετά@pg","μετά","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.30",230,"191","τῶν","τῶν","ὁ@dgmp","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.30",231,"192","τελωνῶν","τελωνῶν","τελώνης@ngmpc","τελώνης","ngmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.30",232,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.31",233,"193","οὐ","οὐ","οὐ@b","οὐ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.31",234,"194","χρείαν","χρείαν","χρεία@nafsc","χρεία","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.31",235,"195","ἔχουσιν","ἔχουσιν","ἔχω@vipa3p","ἔχω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.31",236,"196","οἱ","οἱ","ὁ@dnmp","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.31",237,"197","ὑγιαίνοντες","ὑγιαίνοντες","ὑγιαίνω@vppanmp","ὑγιαίνω","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.31",238,"198","ἰατροῦ","ἰατροῦ","ἰατρός@ngmsc","ἰατρός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.31",239,"199","ἀλλὰ","ἀλλὰ","ἀλλά@cc","ἀλλά","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.31",240,"200","οἱ","οἱ","ὁ@dnmp","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.31",241,"201","κακῶς","κακῶς","κακῶς@b","κακῶς","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.31",242,"202","ἔχοντες","ἔχοντες","ἔχω@vppanmp","ἔχω","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.31",243,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",244,"203","οἱ","οἱ","ὁ@dnmp","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",245,"204","μαθηταὶ","μαθηταὶ","μαθητής@nnmpc","μαθητής","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",246,"205","Ἰωάννου","Ἰωάννου","Ἰωάννης@ngmsp","Ἰωάννης","ngmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",247,"206","πυκνὰ","πυκνὰ","πυκνός@b","πυκνός","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",248,"207","νηστεύουσιν","νηστεύουσιν","νηστεύω@vipa3p","νηστεύω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",249,"208","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",250,"209","δεήσεις","δεήσεις","δέησις@nafpc","δέησις","nafpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",251,"210","ποιοῦνται","ποιοῦνται","ποιέω@vipm3p","ποιέω","vipm3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",252,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",253,"211","οἱ","οἱ","ὁ@dnmp","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",254,"212","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",255,"213","μαθηταί","μαθηταί","μαθητής@nnmpc","μαθητής","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",256,"214","σου","σου","σύ@rpg-s","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",257,"215","ἐσθίουσιν","ἐσθίουσιν","ἐσθίω@vipa3p","ἐσθίω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",258,"216","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",259,"217","πίνουσιν","πίνουσιν","πίνω@vipa3p","πίνω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.33",260,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",261,"218","μὴ","μὴ","μή@x","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",262,"219","δύνανται","δύνανται","δύναμαι@vipm3p","δύναμαι","vipm3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",263,"220","νηστεύειν","νηστεύειν","νηστεύω@vnpa","νηστεύω","vnpa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",264,"221","οἱ","οἱ","ὁ@dnmp","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",265,"222","υἱοὶ","υἱοὶ","υἱός@nnmpc","υἱός","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",266,"223","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",267,"224","νυμφῶνος","νυμφῶνος","νυμφών@ngmsc","νυμφών","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",268,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",269,"225","ἐφ᾽","ἐπὶ","ἐπί@pa","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",270,"226","ὅσον","ὅσον","ὅσος@rrans","ὅσος","rrans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",271,"227","μετ᾽","μετὰ","μετά@pg","μετά","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",272,"228","αὐτῶν","αὐτῶν","αὐτός@rpgmp","αὐτός","rpgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",273,"229","ἐστιν","ἐστιν","εἰμί@vipa3s","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",274,"230","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",275,"231","νύμφιος","νύμφιος","νυμφίος@nnmsc","νυμφίος","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.34",276,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.35",277,"232","ὅταν","ὅταν","ὅταν@cs","ὅταν","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.35",278,"233","ἀπαρθῇ","ἀπαρθῇ","ἀπαίρω@vsap3s","ἀπαίρω","vsap3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.35",279,"234","ἀπ᾽","ἀπὸ","ἀπό@pg","ἀπό","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.35",280,"235","αὐτῶν","αὐτῶν","αὐτός@rpgmp","αὐτός","rpgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.35",281,"236","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.35",282,"237","νύμφιος","νύμφιος","νυμφίος@nnmsc","νυμφίος","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.35",283,"238","νηστεύσουσιν","νηστεύσουσιν","νηστεύω@vifa3p","νηστεύω","vifa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.35",284,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.36",285,"239","παραβολήν","παραβολήν","παραβολή@nafsc","παραβολή","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.36",286,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.37",287,"240","νέους","νέους","νέος@anampn","νέος","anampn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.37",288,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.38",289,"241","βάλλουσιν","βάλλουσιν","βάλλω@vipa3p","βάλλω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"5","5.38",290,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",291,"242","ἐν","ἐν","ἐν@pd","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",292,"243","σαββάτω","σαββάτω","σάββατον@ndnsc","σάββατον","ndnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",293,"244","ἐπείνασαν","ἐπείνασαν","πεινάω@viaa3p","πεινάω","viaa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",294,"245","οἱ","οἱ","ὁ@dnmp","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",295,"246","μαθηταί","μαθηταί","μαθητής@nnmpc","μαθητής","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",296,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",297,"247","ἔτιλλον","ἔτιλλον","τίλλω@viia3p","τίλλω","viia3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",298,"248","τοὺς","τοὺς","ὁ@damp","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",299,"249","στάχυας","στάχυας","στάχυς@nampc","στάχυς","nampc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",300,"250","ψώχοντες","ψώχοντες","ψώχω@vppanmp","ψώχω","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",301,"251","ταῖς","ταῖς","ὁ@ddfp","ὁ","ddfp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",302,"252","χερσὶν","χερσὶν","χείρ@ndfpc","χείρ","ndfpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.1",303,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.2",304,"253","Φαρισαῖοι","Φαρισαῖοι","Φαρισαῖος@nnmpp","Φαρισαῖος","nnmpp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.2",305,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",306,"254","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",307,"255","Χριστός","Χριστός","Χριστός@nnmsp","Χριστός","nnmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",308,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",309,"256","οὐδὲ","οὐδὲ","οὐδέ@b","οὐδέ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",310,"257","τοῦτο","τοῦτο","οὗτος@rdans","οὗτος","rdans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",311,"258","ἀνέγνωτε","ἀνέγνωτε","ἀναγινώσκω@viaa2p","ἀναγινώσκω","viaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",312,"259","τί","τί","τίς@rqans","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",313,"260","ἐποίησε","ἐποίησε","ποιέω@viaa3s","ποιέω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",314,"261","Δαυίδ","Δαυίδ","Δαυίδ@nnmsp","Δαυίδ","nnmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",315,"-",";",";","-",";","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",316,"262","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",317,"263","οἱ","οἱ","ὁ@dnmp","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",318,"264","μετ᾽","μετὰ","μετά@pg","μετά","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",319,"265","αὐτοῦ","αὐτοῦ","αὐτός@rpgms","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",320,"266","ὄντες","ὄντες","εἰμί@vppanmp","εἰμί","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.3",321,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",322,"267","εἰσῆλθεν","εἰσῆλθεν","εἰσέρχομαι@viaa3s","εἰσέρχομαι","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",323,"268","εἰς","εἰς","εἰς@pa","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",324,"269","τὸν","τὸν","ὁ@dams","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",325,"270","οἶκον","οἶκον","οἶκος@namsc","οἶκος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",326,"271","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",327,"272","θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",328,"273","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",329,"274","τοὺς","τοὺς","ὁ@damp","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",330,"275","ἄρτους","ἄρτους","ἄρτος@nampc","ἄρτος","nampc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",331,"276","τῆς","τῆς","ὁ@dgfs","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",332,"277","προθέσεως","προθέσεως","πρόθεσις@ngfsc","πρόθεσις","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",333,"278","ἔλαβεν","ἔλαβεν","λαμβάνω@viaa3s","λαμβάνω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",334,"279","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",335,"280","ἔφαγεν","ἔφαγεν","ἐσθίω@viaa3s","ἐσθίω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",336,"281","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",337,"282","ἔδωκεν","ἔδωκεν","δίδωμι@viaa3s","δίδωμι","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.4",338,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.6",339,"283","χείρ","χείρ","χείρ@nnfsc","χείρ","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.6",340,"284","ξηρά","ξηρά","ξηρός@annfsn","ξηρός","annfsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.6",341,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",342,"285","παρετηροῦντο","παρετηροῦντο","παρατηρέω@viim3p","παρατηρέω","viim3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",343,"286","Φαρισαῖοι","Φαρισαῖοι","Φαρισαῖος@nnmpp","Φαρισαῖος","nnmpp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",344,"287","εἰ","εἰ","εἰ@x","εἰ","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",345,"288","ἐν","ἐν","ἐν@pd","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",346,"289","τῷ","τῷ","ὁ@ddns","ὁ","ddns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",347,"290","σαββάτῳ","σαββάτῳ","σάββατον@ndnsc","σάββατον","ndnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",348,"291","θεραπεύει","θεραπεύει","θεραπεύω@vipa3s","θεραπεύω","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",349,"292","ἵνα","ἵνα","ἵνα@cs","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",350,"293","εὕρωσιν","εὕρωσιν","εὑρίσκω@vsaa3p","εὑρίσκω","vsaa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",351,"294","κατηγορεῖν","κατηγορεῖν","κατηγορέω@vnpa","κατηγορέω","vnpa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",352,"295","αὐτοῦ","αὐτοῦ","αὐτός@rpgms","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.7",353,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.9",354,"296","ἐπερωτῶ","ἐπερωτῶ","ἐπερωτάω@vipa1s","ἐπερωτάω","vipa1s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.9",355,"297","εἰ","εἰ","εἰ@x","εἰ","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.9",356,"298","ἔξεστιν","ἔξεστιν","ἔξειμι@vipa3s","ἔξειμι","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.9",357,"299","τοῖς","τοῖς","ὁ@ddnp","ὁ","ddnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.9",358,"300","σάββασιν","σάββασιν","σάββατον@ndnpc","σάββατον","ndnpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.9",359,"301","ἀγαθοποιῆσαι","ἀγαθοποιῆσαι","ἀγαθοποιέω@vnaa","ἀγαθοποιέω","vnaa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.9",360,"302","ἢ","ἢ","ἤ@cc","ἤ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"6","6.9",361,"303","μή","μή","μή@x","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
